Company|Reviews|SCORE|SENTIMENT_LABEL
Capgemini|good company good environment work good company freshers work culture capgemini good people friendly learning wise nice company good work life balance company work life balance good company work culture par industry standards work life balance good company work culture par industry standardsthere lot learntwe explore everything limits good platform improve skills carrier learning lot skills work team management really great felling still learn lucky manager got throughout career super people big heart taught lot awesome best work place pick drop service available good managers good training wfh wfo hybrid available good salary skills growth good opportunities low income growth good company career progression lot learning opportunities access learning portals udemy coursera harvard manage mentor low income growth awesome wlb policies workplace managers good salary hike better service based companies struggle find projects happens every big mnc like tcs wipro infosys productive work place good company work work pressure always need make habit much good work satisfaction good campus good payscale okay get learn new good projects best part working company? u get good project work stressful part working company? hike 0 hike also nobody knows reason hike bad management|0.5594507575757575|positive
Capgemini|good company good environment work good company freshers work culture capgemini good people friendly learning wise nice company good work life balance company work life balance good company work culture par industry standards work life balance good company work culture par industry standardsthere lot learntwe explore everything limits good platform improve skills carrier learning lot skills work team management really great felling still learn lucky manager got throughout career super people big heart taught lot awesome best work place pick drop service available good managers good training wfh wfo hybrid available good salary skills growth good opportunities low income growth good company career progression lot learning opportunities access learning portals udemy coursera harvard manage mentor low income growth awesome wlb policies workplace managers good salary hike better service based companies struggle find projects happens every big mnc like tcs wipro infosys productive work place good company work work pressure always need make habit much good work satisfaction good campus good payscale okay get learn new good projects best part working company? u get good project work stressful part working company? hike 0 hike also nobody knows reason hike bad management|0.5594507575757575|positive
IBM|good place work good place work much satisfied ibm work life balance easy one best place women's end career ibm good long term work culture better service based company career growth depend project skills network recommended recommended seeing work pressure aggressive environment manager keeps pushing team even delay client side ok part support project join implementation nothing good hike nothing worst nothing much shift organization quit org cab facility good pantry worst mine night shift depends project completely manager company culture good depends project management manager good everything work smoothly otherwise might get tough sdhdh fun workplace super place work everyone work get good things wonderful compnay ever seen life sndhsjssn sbshsjsnssb good place work ibm good organization doubt unlimited sick leave sometime may feel office politics overall good work life balance depends project yearly salary hike less bonus also bad employee first best part working company? everything excellent ibm stressful part working company? nothing stressful ibm friendly work culture ibm work environment culture like company? work culture friendly complain typical day like company? typical day ibm employees friendly handle situations work life balance good working culture good may also depend project flexibility women|0.3347123015873016|negative
IBM|good place work good place work much satisfied ibm work life balance easy one best place women's end career ibm good long term work culture better service based company career growth depend project skills network recommended recommended seeing work pressure aggressive environment manager keeps pushing team even delay client side ok part support project join implementation nothing good hike nothing worst nothing much shift organization quit org cab facility good pantry worst mine night shift depends project completely manager company culture good depends project management manager good everything work smoothly otherwise might get tough sdhdh fun workplace super place work everyone work get good things wonderful compnay ever seen life sndhsjssn sbshsjsnssb good place work ibm good organization doubt unlimited sick leave sometime may feel office politics overall good work life balance depends project yearly salary hike less bonus also bad employee first best part working company? everything excellent ibm stressful part working company? nothing stressful ibm friendly work culture ibm work environment culture like company? work culture friendly complain typical day like company? typical day ibm employees friendly handle situations work life balance good working culture good may also depend project flexibility women|0.3347123015873016|negative
Cognizant-Technology-Solutions|balance lift conginizant left conginzant pursue information security enjoyed congizant many opportunities cognizant technical well infrastrure fun place google office fun place google office lots perks benefits work pressure also high resigning big problem fnf internal politics also wildy depends team service based company matter much toil - benefits limited mine great team lower management good good dev projects rare eps compensation great long work hours less salary cognizant's work culture often entails extended hours coupled inadequately low salaries presenting formidable challenge employees combination compromises well-being workforce also raises concerns equitable compensation demand balanced work-life equation becomes apparent employees grapple strain prolonged hours without proportional financial rewards achieving job satisfaction amid conditions proves elusive warranting critical examination compensation structure overall work environment addressing issue crucial welfare individuals also fostering sustainable supportive workplace employees contribute significantly company's success ensuring dedication met fair remuneration essential morale workforce long-term success cognizant good long term goals rewarded onsite loyalty keep getting chances long stay paymasters compensate onsite roles better growth working cognizant good helped growth carriers feel comfortable working good finding talent helps developing talent gave better hike productive fun place work nice management good work culture superb colleague great learning seniors helpful always available big company great opportunities free pick drop long hours fun workplace get half regular pay overtime work life balance good payrate good pay everything fine 1 year experience good|0.3303018707482993|negative
Cognizant-Technology-Solutions|balance lift conginizant left conginzant pursue information security enjoyed congizant many opportunities cognizant technical well infrastrure fun place google office fun place google office lots perks benefits work pressure also high resigning big problem fnf internal politics also wildy depends team service based company matter much toil - benefits limited mine great team lower management good good dev projects rare eps compensation great long work hours less salary cognizant's work culture often entails extended hours coupled inadequately low salaries presenting formidable challenge employees combination compromises well-being workforce also raises concerns equitable compensation demand balanced work-life equation becomes apparent employees grapple strain prolonged hours without proportional financial rewards achieving job satisfaction amid conditions proves elusive warranting critical examination compensation structure overall work environment addressing issue crucial welfare individuals also fostering sustainable supportive workplace employees contribute significantly company's success ensuring dedication met fair remuneration essential morale workforce long-term success cognizant good long term goals rewarded onsite loyalty keep getting chances long stay paymasters compensate onsite roles better growth working cognizant good helped growth carriers feel comfortable working good finding talent helps developing talent gave better hike productive fun place work nice management good work culture superb colleague great learning seniors helpful always available big company great opportunities free pick drop long hours fun workplace get half regular pay overtime work life balance good payrate good pay everything fine 1 year experience good|0.3303018707482993|negative
Hyatt|great company good place start career trains employees well day starts briefing followed daily operations meal breaks tea breaks learnt daily operations situation complaint handling team management management company good care employees young enthusiastic team co-workers night shifts long hours hardest part jobs enjoyable part team work colleagues work us bonus long hours productive fun work place learning time learnt many things infrastructure management gud better experience ever meals provided doctor facility long hours like place work bad place work everyday work 14-15 hours nobody care nothing learn management bad shortage everything running things free lunch long hours nice nice working hrcvery helpful cooperative team managementonly thing lacks working hours gets fixed nothing better hrc experience lifetime it’s great amount work comes industrial trainee valued much cannot said enough ups given job taken interest one best places work grow productive fun good company workcooperative staff cons long working hours situated far main city free lunch parking productive fun place working shifts range include different early morning afternoon night shift well general senior management help working understanding employees demands enjoyed work marvelous place work good place work company take ca staff food heads accommodations yearly tickets family productive management really good hardest part job operation always busy workplace culture friendly welcoming one places one work|0.278219696969697|negative
Hyatt|great company good place start career trains employees well day starts briefing followed daily operations meal breaks tea breaks learnt daily operations situation complaint handling team management management company good care employees young enthusiastic team co-workers night shifts long hours hardest part jobs enjoyable part team work colleagues work us bonus long hours productive fun work place learning time learnt many things infrastructure management gud better experience ever meals provided doctor facility long hours like place work bad place work everyday work 14-15 hours nobody care nothing learn management bad shortage everything running things free lunch long hours nice nice working hrcvery helpful cooperative team managementonly thing lacks working hours gets fixed nothing better hrc experience lifetime it’s great amount work comes industrial trainee valued much cannot said enough ups given job taken interest one best places work grow productive fun good company workcooperative staff cons long working hours situated far main city free lunch parking productive fun place working shifts range include different early morning afternoon night shift well general senior management help working understanding employees demands enjoyed work marvelous place work good place work company take ca staff food heads accommodations yearly tickets family productive management really good hardest part job operation always busy workplace culture friendly welcoming one places one work|0.278219696969697|negative
Ford-Motor-Company|scope learn grow 27 months work experience administration analyst ford motors franchise mody auto india pvt ltd involved helping trade show event planning creating updating presentation files tracking budgets expenses communicating external creative service providers also involved monitoring activity posting content organization's advancement production assembly enjoying job best part working company? ford logo badges fixing warehouse jobs headliner fitting stressful part working company? gear shift assembly paint spray work environment culture like company? good environment nice culture typical day like company? day shift best time good good working ford manager team leader good work good work life balance enough time complete tasks free breakfast provided amazing super duper company ford best part working company? work culture organizational ethics stressful part working company? every stressful life positive energy work environment culture like company? outing team mates department outing healthy work place nothing say muchi love work learned lot always weekly refreshments day motivate us time mostly night shift never felt stressed best company best brand best part working company? customer praises ford car says company make car like|0.5613053613053613|positive
Ford-Motor-Company|scope learn grow 27 months work experience administration analyst ford motors franchise mody auto india pvt ltd involved helping trade show event planning creating updating presentation files tracking budgets expenses communicating external creative service providers also involved monitoring activity posting content organization's advancement production assembly enjoying job best part working company? ford logo badges fixing warehouse jobs headliner fitting stressful part working company? gear shift assembly paint spray work environment culture like company? good environment nice culture typical day like company? day shift best time good good working ford manager team leader good work good work life balance enough time complete tasks free breakfast provided amazing super duper company ford best part working company? work culture organizational ethics stressful part working company? every stressful life positive energy work environment culture like company? outing team mates department outing healthy work place nothing say muchi love work learned lot always weekly refreshments day motivate us time mostly night shift never felt stressed best company best brand best part working company? customer praises ford car says company make car like|0.5613053613053613|positive
McDonald's|productive fun work place love place even manager supportive helped lot improve learned impress support customer first job worked team leader mcdonald cool cool place work little bit i’m older ready better things mcdonald’s thing past long mcdonald’s productive fun workplace live meet different types customers • met friends job work • learned communicate consumers • love clean tidy environment taken care cleaning • learned different languages cultures • hardest part many consumers • love meet friend friend visited enjoy food free food short breaks productive fun workplace best time serving customers good environment friendly work place trained well subordinates friendly overall good experience work-life balance good company anyone joined learnt new things good leader industry good training company always work staff leadership training free lunch long hrs fun place job provides lots benefits like meet different people day day get free lunch varieties learn many things like new varieties foods free lunchs long hours creative fun based experience best leaning new things overall experience good good place work learn different skills like team work cooperation creativity person skills complimentary food long hours loved space work lot learning understanding business system mcdonald's always focus learning growth responsible restaurant growth sales perticular outlet store collaboration near store inventory management employee training free meal healthy workspace alot learning alot things learn grow fast learner needed one day close shift day back sink arearea macdonald learnt many thingshow take orders customers greetings work kitchen many types work night shift ex oil filtering washin equipment sanitizing floor cleaning table sanitizing cleaning back sink area cleaning carbonated vaverages nozels exc arrenging 24/2 stalk overall job macdonald good work team work team work achieve goals supporting managers apart macdonald provides meals every employee free cost|0.3248718805704099|negative
McDonald's|productive fun work place love place even manager supportive helped lot improve learned impress support customer first job worked team leader mcdonald cool cool place work little bit i’m older ready better things mcdonald’s thing past long mcdonald’s productive fun workplace live meet different types customers • met friends job work • learned communicate consumers • love clean tidy environment taken care cleaning • learned different languages cultures • hardest part many consumers • love meet friend friend visited enjoy food free food short breaks productive fun workplace best time serving customers good environment friendly work place trained well subordinates friendly overall good experience work-life balance good company anyone joined learnt new things good leader industry good training company always work staff leadership training free lunch long hrs fun place job provides lots benefits like meet different people day day get free lunch varieties learn many things like new varieties foods free lunchs long hours creative fun based experience best leaning new things overall experience good good place work learn different skills like team work cooperation creativity person skills complimentary food long hours loved space work lot learning understanding business system mcdonald's always focus learning growth responsible restaurant growth sales perticular outlet store collaboration near store inventory management employee training free meal healthy workspace alot learning alot things learn grow fast learner needed one day close shift day back sink arearea macdonald learnt many thingshow take orders customers greetings work kitchen many types work night shift ex oil filtering washin equipment sanitizing floor cleaning table sanitizing cleaning back sink area cleaning carbonated vaverages nozels exc arrenging 24/2 stalk overall job macdonald good work team work team work achieve goals supporting managers apart macdonald provides meals every employee free cost|0.3248718805704099|negative
Foundever-1|feels like second home typical day starts meeting challenges since first corporate job mnc helped lot developing self confidence getting intact requirements company becoming team player improving leadership skills management extremely supportive understanding colleagues friendly feels like second home hardest part meet targets times enjoyable part conversations friends lead managers breaks fun events company breaks fun committe ensure employees engaged promotions team outings etc none great company great company work great people great environment important part homely environment people positive negatives mention productive fun good work environment great work culture prominently working hours great hike process good aswell thing communication channels connects side company people works remotly best trainers good place work beginning get training foundever training process pretty cool trainers friendly teaching patterns mark put every effort make better yesterday company 7+ years satisfied salary increment however work increased considerably best part working company? timely salary credited account stressful part working company? salary satisfaction missing work environment culture like company? satisfying could lot better typical day like company? typical 9 hours job extending 10 hours nice place nice place friendly colleagues rotational shifts decent salary package freshers training also good anyone apply interested fair fair day much learn ppl working 10 plus years commission incentive provided employee notice good developmental employee average fresher dont care certificates etc hire cse way less salary process even incentives good fresher who's looking big future tiring nice place work average salary provided work politics heavy done process easy difficult good forfreshers excellent work environment best part working company? great work culture environment|0.40559343434343437|positive
Foundever-1|feels like second home typical day starts meeting challenges since first corporate job mnc helped lot developing self confidence getting intact requirements company becoming team player improving leadership skills management extremely supportive understanding colleagues friendly feels like second home hardest part meet targets times enjoyable part conversations friends lead managers breaks fun events company breaks fun committe ensure employees engaged promotions team outings etc none great company great company work great people great environment important part homely environment people positive negatives mention productive fun good work environment great work culture prominently working hours great hike process good aswell thing communication channels connects side company people works remotly best trainers good place work beginning get training foundever training process pretty cool trainers friendly teaching patterns mark put every effort make better yesterday company 7+ years satisfied salary increment however work increased considerably best part working company? timely salary credited account stressful part working company? salary satisfaction missing work environment culture like company? satisfying could lot better typical day like company? typical 9 hours job extending 10 hours nice place nice place friendly colleagues rotational shifts decent salary package freshers training also good anyone apply interested fair fair day much learn ppl working 10 plus years commission incentive provided employee notice good developmental employee average fresher dont care certificates etc hire cse way less salary process even incentives good fresher who's looking big future tiring nice place work average salary provided work politics heavy done process easy difficult good forfreshers excellent work environment best part working company? great work culture environment|0.40559343434343437|positive
Tech-Mahindra|first company learnt many things terms technical process tech first company got trained sql managed work projects like amatchevron microsoft vendor good place work working organisation since 3 years work culture good salary could better stable job good opportunity grow work sincerely organization really good kickstart career supportive colleagues starting fresher first job support superiors workshops expanded career perspective toughest moment resigning better opportunity feeling like leaving family enjoyable aspect absence pressure performing daily activities good company work overall good company work showman sprit otherwise work take credit work moreover team saturdays work-life balance learning opprtunities good company overall however pros: 1 good work life balance 2 multiple domains learn grow 3 good training learning materials available 3 remote working pressure work office cons: 1 management seem easily approachable 2 takes expected time get work done 3 compensation benefits expectations 4 personal growth seems slow work home slow personal growth good good working place work good management well support low pressure good support team leaders good hike salary medical benefits allowance 1 year techmahindra went like best part working company? techmahindra provided wfh covid era stressful part working company? entire journey techmahindra easy dealing/listening + talking usa customers everyday stressful loud enough could hear work environment culture like company? training occupied lot time 1 year spent techmahindra smooth journeynight shifts wfh environment typical day like company? 9 hour shifts night time ist|0.30688775510204075|negative
Tech-Mahindra|first company learnt many things terms technical process tech first company got trained sql managed work projects like amatchevron microsoft vendor good place work working organisation since 3 years work culture good salary could better stable job good opportunity grow work sincerely organization really good kickstart career supportive colleagues starting fresher first job support superiors workshops expanded career perspective toughest moment resigning better opportunity feeling like leaving family enjoyable aspect absence pressure performing daily activities good company work overall good company work showman sprit otherwise work take credit work moreover team saturdays work-life balance learning opprtunities good company overall however pros: 1 good work life balance 2 multiple domains learn grow 3 good training learning materials available 3 remote working pressure work office cons: 1 management seem easily approachable 2 takes expected time get work done 3 compensation benefits expectations 4 personal growth seems slow work home slow personal growth good good working place work good management well support low pressure good support team leaders good hike salary medical benefits allowance 1 year techmahindra went like best part working company? techmahindra provided wfh covid era stressful part working company? entire journey techmahindra easy dealing/listening + talking usa customers everyday stressful loud enough could hear work environment culture like company? training occupied lot time 1 year spent techmahindra smooth journeynight shifts wfh environment typical day like company? 9 hour shifts night time ist|0.30688775510204075|negative
Hdfc-Bank|contract based actually onrole employee actually contract sales executive soour job find prompt customers explaining bank facilities helping opening account related services viz life insurance mutual funds etcand also loan providind secondary function chutiya bank best part working company? mnc brand living working india stressful part working company? boss always plotting work environment culture like company? stressful jj tnorime fornlunch typical day like company? get promotion need offer letter another bank good n thankfull best part working company? getting salary good experience fild banking secter stressful part working company? collection problem n presser business work environment culture like company? good culture good environment bank typical day like company? every day every minet week bank productive overall fun month beginning best part working company? environment user friendly process oriented bank stressful part working company? target products li gi current account savings account demat account fixed deposit home loan car loan two wheeler loan work environment culture like company? process oriented bank hr strong branch manager friendly typical day like company? monday second saturday fourth saturday treated well good designation work life balance good culture celebrations good good work culture management big hierarchy os expected followed everyone allowed talk seniors|0.3201149425287356|negative
Hdfc-Bank|contract based actually onrole employee actually contract sales executive soour job find prompt customers explaining bank facilities helping opening account related services viz life insurance mutual funds etcand also loan providind secondary function chutiya bank best part working company? mnc brand living working india stressful part working company? boss always plotting work environment culture like company? stressful jj tnorime fornlunch typical day like company? get promotion need offer letter another bank good n thankfull best part working company? getting salary good experience fild banking secter stressful part working company? collection problem n presser business work environment culture like company? good culture good environment bank typical day like company? every day every minet week bank productive overall fun month beginning best part working company? environment user friendly process oriented bank stressful part working company? target products li gi current account savings account demat account fixed deposit home loan car loan two wheeler loan work environment culture like company? process oriented bank hr strong branch manager friendly typical day like company? monday second saturday fourth saturday treated well good designation work life balance good culture celebrations good good work culture management big hierarchy os expected followed everyone allowed talk seniors|0.3201149425287356|negative
Teleperformance|work place people best compare organizations work place people best compare organizations always challenging comes work end days always best results productive fun workplace best part working company? teleperformance one best companies work offering well-maintained work-life balance cooperative workforce many internal growth opportunities stressful part working company? high call volumes closely monitored calls work environment culture like company? teleperformance workplace offers fun enjoyable environment opportunities career growth teamwork flexibility learning excellent leadership additionally company provides benefits favorable leave policies great facilities typical day like company? typical day starts logging systems immediately go avail meaning immediately start taking calls logging call whole day consist case team meeting coaching supervisor basically answer phones customers entire shift amazing experience management good learned lot seniors helpful got learn lot new things started fresher nervous got selected environment incredible got new confidence teleperformance growth also good 9 months become eligible promotion teleperformance best platform form fresher free party free lunch pf health insurance pick drop enjoy work best part working company? worked company salary come account time time target bassed ctc stressful part working company? according marriage company give live work environment culture like company? company environment culture nice typical day like company? company see future job security like company give job security one day tell leave process get ramped management know manage single process good company decent environment good avail multiple queues helpfull team leaders good management leaves also provided thinking starting career join tp|0.4430324147397318|positive
Teleperformance|work place people best compare organizations work place people best compare organizations always challenging comes work end days always best results productive fun workplace best part working company? teleperformance one best companies work offering well-maintained work-life balance cooperative workforce many internal growth opportunities stressful part working company? high call volumes closely monitored calls work environment culture like company? teleperformance workplace offers fun enjoyable environment opportunities career growth teamwork flexibility learning excellent leadership additionally company provides benefits favorable leave policies great facilities typical day like company? typical day starts logging systems immediately go avail meaning immediately start taking calls logging call whole day consist case team meeting coaching supervisor basically answer phones customers entire shift amazing experience management good learned lot seniors helpful got learn lot new things started fresher nervous got selected environment incredible got new confidence teleperformance growth also good 9 months become eligible promotion teleperformance best platform form fresher free party free lunch pf health insurance pick drop enjoy work best part working company? worked company salary come account time time target bassed ctc stressful part working company? according marriage company give live work environment culture like company? company environment culture nice typical day like company? company see future job security like company give job security one day tell leave process get ramped management know manage single process good company decent environment good avail multiple queues helpfull team leaders good management leaves also provided thinking starting career join tp|0.4430324147397318|positive
Icici-Bank-Ltd|good company great manage properly behaviour good employees much satisfied icici feeling happy share na yes love work working icici always special every angle first job age 23 interesting say working almost 25 yrs 2 months without hassles hr policy strong also environment also friendly enough job title match work pros - good pay scale high job security cons - bad work culture much earning random work irrespective role poor work culture bad work / life balance opportunity grow product / tech roles specifically productive work culture best place start banking journey management much better organizations work life balance also good team leaders supportive everything best nothing average- complaints though rigid culture pay hikes low overall experience depends teams good boss- sorted lot push learn lead though good company work good company work good managment nice hike bonus learning programs good supportive employee good hr staff healthy work environment timebound jobs good learning|0.38751253132832064|positive
Icici-Bank-Ltd|good company great manage properly behaviour good employees much satisfied icici feeling happy share na yes love work working icici always special every angle first job age 23 interesting say working almost 25 yrs 2 months without hassles hr policy strong also environment also friendly enough job title match work pros - good pay scale high job security cons - bad work culture much earning random work irrespective role poor work culture bad work / life balance opportunity grow product / tech roles specifically productive work culture best place start banking journey management much better organizations work life balance also good team leaders supportive everything best nothing average- complaints though rigid culture pay hikes low overall experience depends teams good boss- sorted lot push learn lead though good company work good company work good managment nice hike bonus learning programs good supportive employee good hr staff healthy work environment timebound jobs good learning|0.38751253132832064|positive
Genpact|"poor management slow career growth organizationit good company associated career's perspective right company get along work-life-balance; education work; trainings low management standards; lacking quality leadership good distressing company people judge many politics terms rotational shifts hence recommend join connections 3 years experience genpact based project manager can't expect promotions good hike everywhere systematic approaches old-school mindset average company good organisation good organisation terms employment job security never heard lay company organisation played impactfull role covid given job employees family members got expire covid fun productive less salary newbie company get know bpo industry work politics management act per business needs dont provide space grow besides know grow point lowest nice nice working environment work balance also nice work also give training freshers joining company nice experience job stability friendly environment working fun jon stability genpact work culture also awesome want settle company genpact one ""genpact's support work-life balance enhances well-being"" typical day work genpact quite productive marred managers discriminate employees used work afghan market focusing dari language however transitioned process developer role contributions guide new employees recognized job title unfortunately genpact retained individuals lacked necessary skills letting go experienced team members regrettable complying manager's wishes result job insecurity believe learned importance standing fairness equality workplace management although generally supportive sometimes overlook critical issues workplace culture diverse areas improvements needed ensure equal opportunities hardest part job dealing discrimination potential job loss conform manager's directives diverse work environment competitive compensation discrimination issues departments potential job insecurity hectic waste proper management planning favouritism poor management charge cab people managers favourite get promoted low pay scale leave better options productive fun work culture"|0.23927068302068305|negative
Genpact|"poor management slow career growth organizationit good company associated career's perspective right company get along work-life-balance; education work; trainings low management standards; lacking quality leadership good distressing company people judge many politics terms rotational shifts hence recommend join connections 3 years experience genpact based project manager can't expect promotions good hike everywhere systematic approaches old-school mindset average company good organisation good organisation terms employment job security never heard lay company organisation played impactfull role covid given job employees family members got expire covid fun productive less salary newbie company get know bpo industry work politics management act per business needs dont provide space grow besides know grow point lowest nice nice working environment work balance also nice work also give training freshers joining company nice experience job stability friendly environment working fun jon stability genpact work culture also awesome want settle company genpact one ""genpact's support work-life balance enhances well-being"" typical day work genpact quite productive marred managers discriminate employees used work afghan market focusing dari language however transitioned process developer role contributions guide new employees recognized job title unfortunately genpact retained individuals lacked necessary skills letting go experienced team members regrettable complying manager's wishes result job insecurity believe learned importance standing fairness equality workplace management although generally supportive sometimes overlook critical issues workplace culture diverse areas improvements needed ensure equal opportunities hardest part job dealing discrimination potential job loss conform manager's directives diverse work environment competitive compensation discrimination issues departments potential job insecurity hectic waste proper management planning favouritism poor management charge cab people managers favourite get promoted low pay scale leave better options productive fun work culture"|0.23927068302068305|negative
Kaapro-Management-Solutions-Pvt.-Ltd|feel burden best part working company? company works thermax provides best environment employees stressful part working company? salary date 7th 8th sometime 10th month work environment culture like company? rate good could better working culture staff support good working culture staff support good hr system also poor specially patna office employees manager poor supportive never think employees problems system flexible poor hr system good excellent work environment peoples nice specialy hr admin team co-operative supportive presor work provied friendly environmet good support time time delay respond|0.4783613445378151|positive
Kaapro-Management-Solutions-Pvt.-Ltd|feel burden best part working company? company works thermax provides best environment employees stressful part working company? salary date 7th 8th sometime 10th month work environment culture like company? rate good could better working culture staff support good working culture staff support good hr system also poor specially patna office employees manager poor supportive never think employees problems system flexible poor hr system good excellent work environment peoples nice specialy hr admin team co-operative supportive presor work provied friendly environmet good support time time delay respond|0.4783613445378151|positive
Siemens|quality work place management good siemens enjoyable part job learnt lot things colleagues manager contract base work goo one good company culture enjoy working working company recommended work highly good company culture good respects employees staff members good worklife balance work life balance good teammates good management chill less opportunities grow tech stack great less learning opportunities enjoyable part job workplace culture good great working siemens management much corporative never get late salary even though whole word people losing job pandemic covid19 compony give salary time one lose job time free refresment duty hours work hard enjoy growth hard work recognised appreciated growth opportunities plenty work life balance depends team join product owners architects overworked good company good process oriented company good salary work life balance bus facility good hr policiesgermany tripsflexibility working hours fun collaborative challenging great place work especially r&d department challenging work collaborative environment inventions appreciated publications encouraged new learning everytime every year company sponsored 1 week group trip free breakfast lunch work culture compensation greate people management dependency management much open work culture working good process oriented company colleague always support company obtain hybrid working style company portal traing order upskill employee growing organisation super organised manner working people management priority leadership overall commitment towards safety & well highest good follow best policies working siemens like living dream dream job good benefits employees work ethics important company happy salary company like siemens would suggest negotiate wisely accepting job offer ultimately good company work long run|0.40839646464646456|positive
Siemens|quality work place management good siemens enjoyable part job learnt lot things colleagues manager contract base work goo one good company culture enjoy working working company recommended work highly good company culture good respects employees staff members good worklife balance work life balance good teammates good management chill less opportunities grow tech stack great less learning opportunities enjoyable part job workplace culture good great working siemens management much corporative never get late salary even though whole word people losing job pandemic covid19 compony give salary time one lose job time free refresment duty hours work hard enjoy growth hard work recognised appreciated growth opportunities plenty work life balance depends team join product owners architects overworked good company good process oriented company good salary work life balance bus facility good hr policiesgermany tripsflexibility working hours fun collaborative challenging great place work especially r&d department challenging work collaborative environment inventions appreciated publications encouraged new learning everytime every year company sponsored 1 week group trip free breakfast lunch work culture compensation greate people management dependency management much open work culture working good process oriented company colleague always support company obtain hybrid working style company portal traing order upskill employee growing organisation super organised manner working people management priority leadership overall commitment towards safety & well highest good follow best policies working siemens like living dream dream job good benefits employees work ethics important company happy salary company like siemens would suggest negotiate wisely accepting job offer ultimately good company work long run|0.40839646464646456|positive
Pearson-9e5c0404|productive & good scope like much fore 3+ years like current work culture varying based team current team excellent scope learning overall vertical business head good also depends team company police best best company compare others best salary work time holidays promotions paper less work 70% work easy full digital nice work flexible timings management organized professional still contracts work pearson great opportunity work organized place everything goes according plan productive great workplace pearson great company work good work ethics satisfied team looking forward lot challenges ahead gean nothing add nothing add time ex-employee lot forgotten hence time nothing add great organization mind stress was! 5-star work ambience stressful; unreasonable expectations; lack empathy productive nice working organization got learn many things team work fab excellent guidance supportive people around brilliant work bangalore office boring full dead souls working pearson fun would recommend others stay away company people uninterested everything team boring maybe that's felt others boring work hectic chance growth anyway worse corrupt management management team india corrupt biased job security next none one forced leave suddenly 5 minutes terminated sales conveyance expenses deducted without reason many changes organizational structure good place work good culture offers enough flexibility terms timing salary great pays decently good learning place futuristic approaches productive good environment good place learn salary enough fresherthe seniors nice teach friendly freshers good co-operation good relationship good experience ok start freshers anyone looking work apart salary job gurrantee maximum compitition among team work plesure exploitative workplace totally unethical workplace indifferent hr department weak leadership supported unprofessional management noone takes employee growth concerns seriously productive|0.30903954802259875|negative
Pearson-9e5c0404|productive & good scope like much fore 3+ years like current work culture varying based team current team excellent scope learning overall vertical business head good also depends team company police best best company compare others best salary work time holidays promotions paper less work 70% work easy full digital nice work flexible timings management organized professional still contracts work pearson great opportunity work organized place everything goes according plan productive great workplace pearson great company work good work ethics satisfied team looking forward lot challenges ahead gean nothing add nothing add time ex-employee lot forgotten hence time nothing add great organization mind stress was! 5-star work ambience stressful; unreasonable expectations; lack empathy productive nice working organization got learn many things team work fab excellent guidance supportive people around brilliant work bangalore office boring full dead souls working pearson fun would recommend others stay away company people uninterested everything team boring maybe that's felt others boring work hectic chance growth anyway worse corrupt management management team india corrupt biased job security next none one forced leave suddenly 5 minutes terminated sales conveyance expenses deducted without reason many changes organizational structure good place work good culture offers enough flexibility terms timing salary great pays decently good learning place futuristic approaches productive good environment good place learn salary enough fresherthe seniors nice teach friendly freshers good co-operation good relationship good experience ok start freshers anyone looking work apart salary job gurrantee maximum compitition among team work plesure exploitative workplace totally unethical workplace indifferent hr department weak leadership supported unprofessional management noone takes employee growth concerns seriously productive|0.30903954802259875|negative
UnitedHealth-Group|deployment leader • deployment leader responsible developing quality strategy define quality goals objectives business unit prepare budget plans share road maps business leaders ensure governance activities laid plan across finance & accounting optum processes (healthcare) across delivery locations fun place wok worked optum 8 years really nice journey employee- engagement really good managers supportive zeal grow easier growth current process else ask process change also company site cafeteria employee engagement activities salary good technology stack good work life balance higher management good process modify bit health insurance much good health care company employee benefits growing friendly environment best part working company? go company good stressful part working company? stress good work environment culture like company? friendly environment good typical day like company? notypical day newday great women managers understanding employee centric projects good learning curve good u stay short time recognised good technology given work run u r recognised single technology highly unprofessional terms policies personal life entered focus professional life may leave company… excuse kind leave literally kind matter it’s national holiday medical emergency nope long hours work life balance pay fair good company work career growth learning training good management helpful good experience ugh left company mba would like join company complete studies good pay work life balance find|0.42054761904761895|positive
UnitedHealth-Group|deployment leader • deployment leader responsible developing quality strategy define quality goals objectives business unit prepare budget plans share road maps business leaders ensure governance activities laid plan across finance & accounting optum processes (healthcare) across delivery locations fun place wok worked optum 8 years really nice journey employee- engagement really good managers supportive zeal grow easier growth current process else ask process change also company site cafeteria employee engagement activities salary good technology stack good work life balance higher management good process modify bit health insurance much good health care company employee benefits growing friendly environment best part working company? go company good stressful part working company? stress good work environment culture like company? friendly environment good typical day like company? notypical day newday great women managers understanding employee centric projects good learning curve good u stay short time recognised good technology given work run u r recognised single technology highly unprofessional terms policies personal life entered focus professional life may leave company… excuse kind leave literally kind matter it’s national holiday medical emergency nope long hours work life balance pay fair good company work career growth learning training good management helpful good experience ugh left company mba would like join company complete studies good pay work life balance find|0.42054761904761895|positive
